question_age	question_sex	question_study	question_work	future_x	future_y	future_color	future_radius	past_x	past_y	past_color	past_radius	present_x	present_y	present_color	present_radius	summer_x	summer_y	summer_color	summer_width	summer_height	spring_x	spring_y	spring_color	spring_width	spring_height	winter_x	winter_y	winter_color	winter_width	winter_height	autum_x	autum_y	autum_color	autum_width	autum_height	morning_rotation	morning_angle	morning_color	night_rotation	night_angle	night_color	afternoon_rotation	afternoon_angle	afternoon_color	friday_x	friday_y	friday_width	friday_height	friday_color	monday_x	monday_y	monday_width	monday_height	monday_color	thursday_x	thursday_y	thursday_width	thursday_height	thursday_color	sunday_x	sunday_y	sunday_width	sunday_height	sunday_color	wednesday_x	wednesday_y	wednesday_width	wednesday_height	wednesday_color	tuesday_x	tuesday_y	tuesday_width	tuesday_height	tuesday_color	saturday_x	saturday_y	saturday_width	saturday_height	saturday_color	timeline_length	timeline_rotation	timeline_my_birth_pos	timeline_my_childhood_pos	timeline_my_youth_pos	timeline_today_pos	timeline_my_third_age_pos	timeline_year_1900_pos	timeline_year_2100_pos	timeline_wwii_pos	timeline_the_beatles_pos	questions_ending_represents_time	questions_ending_daynight	questions_ending_slider_size	questions_ending_slider_color	questions_ending_slider_position
34	1	1	1	553.784245548	254.215754452	5	69.7842455478	253	264	3	70	403.505722046	253.494277954	6	80.5057220459	325.376079991	213.988318275	5	197.687646003	137.476534208	178.838966562	189.392488556	6	144.301412892	220.882804394	575.789264754	379.293098459	3	209.578529507	117.413803083	453.705455624	312.990423674	2	127.410911248	177.980847347	-10	-10	-10	-10	-10	-10	-10	-10	-10	501	148.583740234	50	90.8325195312	6	187	150.6484375	50	86.703125	3	423	152.0234375	50	83.953125	6	114	143	50	100	6	337	157.334747314	50	71.3305053711	3	259	154.4375	50	79.125	3	573	141.294433594	50	105.411132812	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
50	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
41	0	1	1	544	224	6	70	190.71749827	218.28250173	0	7.71749827016	344.593472744	218.593472744	7	27.2949549906	405	257	1	100	100	299	257	6	100	100	193	256	0	100	100	88	256	2	100	100	320.875241339	129.124758661	0	89.1233806491	79.8277878679	1	168.945935264	151.9228484	5	338	151	50	100	0	132	150	50	100	0	287	150	50	100	4	442	151	50	100	5	235	150	50	100	0	183	150	50	100	4	390	151.038501292	50	98.4230050445	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
52	0	1	1	538.787265778	169.212734222	6	98.7872657776	228	332	3	70	376.402561111	272.402561111	7	88.5974388893	339	101	5	100	100	264	177	1	100	100	337	252	3	100	100	413.666291262	173.414061529	2	102.667417477	94.8281230577	120	66	6	185	73.7342762068	6	326.0	40	3	319	169	50	100	3	64	308	50	100	0	255	200	50	100	7	449	157.179450312	50	80.3589006234	7	188	200.797170261	50	51.5943405223	1	124	254.753441899	50	83.5068837984	2	385	124	50	100	6	341.303384103	305.459618195	-0.575911925903	-0.528082940301	-0.380176257714	-0.30267319023	0.171977831546	-1.0	0.922043643735	-0.812483546953	-0.48432975412	1	3	7	3	3
24	0	1	1	718	235	6	70	201.070604958	241.070604958	4	190.156054176	510.876305228	243.876305228	7	154.876305228	683.584901866	313.561307207	5	73.1698037311	61.1226144135	580.984381551	237.011360674	1	163.968763101	142.022721348	219.968209556	154.958959994	0	381.936419111	289.917919989	371.566192073	187.902680406	4	329.132384145	273.805360812	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
18	0	1	1	684.205444168	240.205444168	6	85.7945558322	196.907424927	247.907424927	6	143.092575073	457.193349987	247.806650013	6	62.1933499873	477.407373141	208.855863215	5	325.064746282	116.913273569	292.846311761	130.898164614	6	217.692623522	130.838324119	142.407270429	57.9076578908	4	140.814540857	59.8153157815	315.486327418	273.300568588	2	227.027345164	68.6011371755	50.0523745246	127.505561533	5	302.655898635	121.760512239	0	177.393073266	125.611700375	6	334	408.518136107	50	154.963727786	0	68	300.307732813	50	378.615465627	0	273	377.440429688	50	214.880859375	0	458	462.422874438	50	53.9042511249	5	205	358.476274507	50	258.952549014	0	138	338.77468461	50	301.54936922	0	387	461.209953024	50	51.5800939526	5	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	1	1	1	395.837660447	156.201330826	3	123.798669174	743.804931641	457.804931641	7	26.1950683594	395.700927734	369.700927734	5	76.7009277344	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
27	0	1	1	216.532461435	217.532461435	5	82.4675385654	164.511718307	265.511718307	1	50.5117183074	258	262	6	70	84	419	4	100	100	430.673827487	170.729821886	7	178.652345027	95.4596437721	245.488761902	288.463144302	6	158.977523804	119.324932098	604.317246657	98.1826617909	3	269.365506686	132.588343105	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
30	1	1	1	597.872941539	164.127058461	5	104.127058461	74.4961247968	406.503875203	0	23.4961247968	323.465586287	303.534413713	6	93.4655862866	579.614317288	202.900766712	7	343.228634576	52.1984665754	402.06050218	202.375005354	6	323.878995639	70.7500107083	68.6631771704	199.007606287	4	117.326354341	52.0152125737	177.710608891	201.375459092	2	151.421217782	53.2490818156	90.6902903653	179.759430674	7	140.684003967	309.766192087	0	270.403160634	229.760768678	1	422	144.083134269	50	209.833731463	7	95	151.360733378	50	219.278533244	0	333	159.809117438	50	188.381765123	4	583	130.947974247	50	240.104051506	0	253	162.96717646	50	186.065647079	3	173	163.923186375	50	186.15362725	1	500	131.636531851	50	242.726936299	5	508.003936993	-0.225572769634	-0.204705248292	-0.0394732683102	0.239939415335	0.409300167312	0.669223908371	-1	1.0	-0.862352369107	-0.267772706925	-10	-10	-10	-10	-10
45	1	1	1	689.859375	377.859375	6	89.859375	145.015625	138.015625	7	83.984375	433.526855469	302.526855469	5	152.526855469	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
36	1	1	1	535.668945312	237.331054688	6	116.668945312	312.984375	241.984375	7	88.015625	411	243	2	70	168.765625	244.515625	7	117.53125	100.96875	526.69128418	246	6	121.382568359	100	406.809082031	245.53125	4	119.618164062	99.0625	286.272573471	243.852331161	2	118.545146942	99.109790802	269.951458719	63.2922360546	6	93	179.528907305	0	331.901616222	122.116684693	7	309	153	50	100	2	97	154	50	100	7	256	153.983551025	50	101.165710449	6	415	157	50	100	6	203	154	50	100	3	151	154	50	100	4	361	152	50	100	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	0	1	1	688	119	6	70	140	347	4	70	404	245	7	70	690.417999268	172.136779785	5	158.835998535	181.72644043	476.733805871	205.190340264	6	131.467611742	149.619319472	310.997924805	246.87109375	0	55.9958496094	64.2578125	125.472494185	233.290714741	2	94.9449883699	103.418570518	-10	-10	-10	-10	-10	-10	-10	-10	-10	611	199.995762822	50	174.008474355	7	165	243.865722656	50	48.2685546875	0	495	212.711761475	50	138.576477051	3	70	146.197472334	50	245.605055332	6	373	228.033203125	50	103.93359375	4	269	243.965654448	50	60.0686911047	2	728	182.180562712	50	223.638874575	5	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
25	0	1	1	624.11636734	314.88363266	6	146.11636734	223.01829274	294.01829274	0	94.9817072601	398.121638966	317.121638966	7	77.1216389664	418	131	1	100	100	316	137	6	100	100	313	240	4	100	100	419	238	2	100	100	224.148594757	94.9926488109	7	96.6382371593	123.361762841	0	319.305152643	132.481205253	6	302	160	50	100	2	74	158.467437744	50	102.934875488	0	246	161	50	100	5	411	159	50	100	5	192	159	50	100	1	135	157	50	100	7	356	160	50	100	6	200	0	0.32	0.38	0.61	0.61	0.88	-1	1	-0.8	-0.51	-10	-10	-10	-10	-10
24	0	1	1	531.029323518	288.970676482	6	59.0293235183	269.158535406	270.841464594	5	86.158535406	388.143081665	260.856918335	1	94.143081665	508.317510399	269.04206406	1	142.635020798	253.915871879	403.486594919	281.496284477	6	87.0268101618	227.007431047	317.508117228	288.875694618	7	132.983765544	212.248610763	232.594626248	270.010701723	2	120.810747504	253.978596553	252	118.682283541	4	172.709516017	79.0330530344	0	351.356783849	196.455253604	5	360	327.028294979	50	205.943410042	5	108	235.022425948	50	391.955148105	0	296	309.960802431	50	240.078395139	1	478	417.913934396	50	20.1721312087	5	236	373.5	50	111	2	173	286.48691253	50	285.02617494	4	420	380	50	100	6	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
29	1	1	1	493.99609375	222.00390625	1	83.99609375	397	234	4	70	435.684570312	234.510742188	6	60.4892578125	502.53894043	237.241210938	1	147.077880859	129.513671875	363.963500977	118.94519043	6	149.927001953	109.890380859	222.041798429	235.857488552	7	146.083596858	124.285022897	357.987304688	358.400390625	2	141.974609375	132.80078125	201	129.835497769	1	82.8305651922	117.577138469	0	330.44093641	112.590436635	2	81	244.3203125	50	185.359375	5	359	265.736328125	50	136.52734375	7	602	314.927734375	50	52.14453125	4	270	218.186599731	50	245.626800537	3	527	296.15625	50	79.6875	6	448	285.392181396	50	101.215637207	2	174	192.171508789	50	310.047607422	1	608.664110984	327.615444406	-0.247273681078	-0.0554506763478	0.324366772287	0.112409124037	0.564263743239	-0.849688241175	0.932616212558	-0.644406514618	-0.486267276272	-10	-10	-10	-10	-10
64	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	1	1	1	359	216	7	70	158.375	147.625	6	64.375	258	175	1	70	451	135	1	100	100	312	138	6	100	100	452	268	4	100	100	311	262	2	100	100	239.575334954	129.274989448	6	313	98.3639321797	3	51.4611498536	187.635424858	5	324	132	50	100	3	77	323	50	100	1	269	187	50	100	6	443	66	50	100	7	201	222	50	100	5	136	270	50	100	6	382	93	50	100	5	312	270	0.980769230769	0.858974358974	0.679487179487	0.339743589744	-0.666666666667	-0.929487179487	-0.762820512821	-0.839743589744	-0.551282051282	-10	-10	-10	-10	-10
54	1	1	1	639	246	6	70	146	246	4	70	396	246	7	70	502	259	5	100	100	670	261	3	100	100	313	261	4	100	100	119	261	2	100	100	74.3285775874	199.163545885	1	134.985028722	313.819707338	7	269.194975189	227.61467994	5	494	188	50	100	3	81	381	50	100	0	384	226	50	100	7	691	213	50	100	4	274	285	50	100	1	171	333	50	100	2	588	145	50	100	5	502.003984048	359.77173117	-0.589621261671	-0.314685956353	-0.143502242582	-0.0435327039103	0.721055810348	-0.956149940768	0.844696702819	-0.8286086156	-0.426653185423	1	0	7	5	8
22	0	1	1	599	149	6	70	123	148	1	70	354	147	5	70	136	123	6	100	100	455	132	1	100	100	242	125	0	100	100	348	129	2	100	100	154.068113573	37.0260940401	1	331.955694926	176.066143259	0	191.66571801	138.045838586	6	456	120	50	100	5	169	128	50	100	0	388	125	50	100	7	616	112	50	100	3	315	128	50	100	4	248	132.625	50	110.75	2	526	118	50	100	1	514.062253039	-42.0037815467	-0.197627747766	-0.183373296154	0.500774106083	0.499378778401	0.905281345085	-1	0.936811602371	-0.893555132995	-0.431005254652	-10	-10	-10	-10	-10
23	1	1	1	518.375	266.625	6	98.375	733.125	70.875	4	39.875	556	252	5	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
21	0	1	1	581.284920692	225.284920692	6	128.715079308	286.456190986	298.456190986	5	44.0355366892	392.977539062	266.977539062	7	79.9775390625	285.659671783	240.259093285	5	103.319343567	99.4818134308	410	240	6	100	100	411	124	7	100	100	288	122	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	0	1	1	661	177	6	70	140.594050403	325.594050403	2	71.5940504028	407	239	5	70	577.654273295	98.1827088604	5	207.30854659	143.920997379	433.599664807	173.237052858	1	281.199329615	112.474105716	146.5546875	292.8125	4	163.109375	107.625	288.96875	229.453125	2	163.9375	132.90625	188.336239543	52.2991306879	2	240.859913347	216.704839712	0	97.8024260705	90.2396651646	6	547	150.852643013	50	187.705286026	3	99	111	50	100	0	433	137.143943787	50	134.287887573	2	720	103	50	100	0	328	157.71787262	50	195.435745239	7	221	148.257568359	50	172.515136719	6	629	173.05670166	50	236.11340332	5	232	-1.22124532709e-15	-0.353448275862	-0.23275862069	-0.0948275862069	-0.051724137931	0.25	-0.922413793103	0.456896551724	-0.698275862069	-0.48275862069	-10	-10	-10	-10	-10
24	0	1	1	626.957590734	237.042409266	7	88.957590734	140	252	0	70	380	250	5	70	645.499559888	234.499390672	1	192.999119777	191.001218655	449.711064234	263.27343314	7	133.422128469	131.45313372	286	282	0	100	100	129	286	0	100	100	102.351858113	101.252723678	0	-43.7056090418	122.725252681	0	236.060910066	43	0	494	231.055369267	50	139.889261467	0	118	257	50	100	0	393	241.354919948	50	123.290160105	0	686	238.207102776	50	121.585794447	0	299	254	50	100	0	206	244.770477246	50	124.459045508	0	595	218.447265416	50	161.105469167	0	536	0	0.597014925373	0.69776119403	0.533582089552	0.0932835820896	-0.347014925373	-0.414179104478	0.0932835820896	0.794776119403	0.608208955224	1	3	7	10	5
22	1	1	1	516.658203125	199.158203125	6	153.015625	160.484025059	198.515974941	3	102.484025059	360.513455933	210.486544067	5	127.486544067	273.247248865	413.500007639	5	338.49449773	108.999984723	494.9856701	193.562499753	1	269.5286598	86.8750004933	165.249855388	163.999456431	4	307.500289224	147.998912861	603.096129982	240.257369702	7	105.807740037	236.514739404	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
40	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
29	0	1	1	575	309	5	70	129.031036377	417.031036377	3	57.031036377	334.731069565	110.731069565	6	96.2689304352	181.943898916	118.678095937	1	143.887797832	51.3561918736	196.501220703	49.4123535156	6	97.0024414062	32.8247070312	525.076965332	95.3344116211	7	406.609985352	123.331176758	271.185788155	250.000244141	2	334.371576309	103.999511719	47.9674571654	103.353045583	1	261.777981575	146.222018425	7	151	110.395069102	6	278	200.850711823	50	376.298576355	5	48	66.3812139682	50	84.7624279364	0	503	288.912635803	50	186.174728394	6	179	301.588378906	50	276.823242188	1	649	224.033050537	50	435.933898926	2	754	157.662109375	50	236.67578125	4	351	145.739746094	50	194.520507812	7	462.774243017	345.483300041	-0.764960776989	-0.657135940574	-0.235048178801	0.365505513604	1.0	-1	1	-0.951447190139	-0.903524465495	-10	-10	-10	-10	-10
27	0	1	1	691	144	1	70	232	363	4	70	448	245	1	70	630.324516296	77.7227020264	1	226.649032593	104.554595947	442.655730844	190.822354555	6	171.311461687	87.6447091103	274.541890644	77.587898009	7	179.083781287	93.175796018	113.977639305	193.518830914	2	175.955278609	89.0376618283	-10	-10	-10	-10	-10	-10	-10	-10	-10	386	137.447814941	50	169.104370117	0	69	173.728515625	50	82.54296875	0	304	146.520019531	50	146.959960938	0	543	134.687523119	50	174.624953762	0	227	156.963745117	50	122.072509766	0	148	166	50	100	0	466	127.987454176	50	186.025091648	0	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
31	1	1	1	587.647247314	271.352752686	7	136.647247314	276.789849281	270.789849281	1	89.2101507187	402.359561678	276.359561678	5	83.3586785165	294.521728516	252.591827393	5	143.043457031	119.183654785	171.107669107	281.308152142	6	158.215338214	150.616304285	228.294898987	134.167963505	7	176.308547974	167.84373951	394.245935813	171.173240587	2	196.491871625	113.653518826	107.467443985	85.5325560149	6	179	193.719529425	5	321	146.553847978	7	613	359	50	100	7	235	176	50	100	5	391	372	50	100	6	428	162	50	100	0	699	213	50	100	6	279	61	50	100	6	541	66.4042858481	50	98.8085716962	5	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
23	0	1	1	482	234	7	70	268	234	5	70	381	236	6	70	368	111	1	100	100	263	215	6	100	100	470	215	7	100	100	365.625	310.25	5	101.25	99.5	334.991100216	149.008899784	1	268.99037448	65.5976188662	7	123.820881454	145.925253745	6	513	195.955903528	50	269.911807056	6	66	186.911296551	50	269.474896065	6	419	103.742172241	50	101.484344482	6	702	195.480563775	50	266.94977501	5	297	74.6464004517	50	39.2928009033	6	177	92.7362873377	50	81.4725746755	6	597	193.933706	50	265.867411999	5	466	0	-0.197424892704	-0.107296137339	-0.00858369098712	-0.00858369098712	0.656652360515	-1	0.978540772532	-0.570815450644	-0.407725321888	-10	-10	-10	-10	-10
32	0	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	1	1	1	588.239963531	267.239963531	3	43.1350364685	186.006408691	270.006408691	7	42.9935913086	380.4296875	267.4296875	5	73.5703125	169	249	6	100	100	569	250	3	100	100	439	249	4	100	100	304	247	1	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	436	252.594258549	50	174.811482902	3	178	323.168266434	50	37.6634671311	0	370	266.615707703	50	148.768584594	7	115	301.375129306	50	79.2497413888	4	305	282.891601562	50	116.216796875	6	242	300.016675	50	81.9666500007	2	504	251.874048948	50	174.251902103	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
36	1	1	1	561.555206299	162.555206299	1	100.555206299	257	260	5	70	401.468092442	209.468092442	6	95.4680924416	562	193	1	100	100	476	216	6	100	100	300	215	4	100	100	383	188	2	100	100	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
39	1	1	1	388	136	1	70	392	293	3	70	389	191	7	70	422	139	5	100	100	287	140	1	100	100	149	139	7	100	100	550	140	4	100	100	155	180.772629705	5	84	78	0	325.2299431	191.331819109	3	483	103.445587158	50	67.1088256836	6	89	96.2306879992	50	59.5409748083	2	358	135.498416066	50	65.0031678677	3	699	76	50	100	1	279	165.9510497	50	54.0979006005	4	183	78	50	100	5	587	153.890571007	50	18.2188579858	0	590.338885726	296.131000545	-0.403629306474	-0.326807941127	0.226423014243	0.271057003984	0.504705305524	-0.883073976602	0.952393362269	-0.63410846681	-0.588524248896	0	4	3	0	6
26	0	1	1	635	314	6	70	141.53125	301.53125	2	60.53125	394.939449281	142.060550719	5	72.9394492805	190	103	5	100	100	193	245	6	100	100	683	109	7	100	100	686	233	2	100	100	186	80.6622722235	1	26.7755335999	160.295800109	7	267.600878863	119.213908254	5	628	209.009666473	50	133.980667055	0	170	210.208984375	50	128.58203125	0	542	340	50	100	0	327	131.977310181	50	133.954620361	6	404	382	50	100	0	270	342	50	100	0	457	124.351196766	50	162.702393532	5	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
19	0	1	1	274.429016113	202.197021484	0	70	302.286010742	204.890991211	0	70	288	203	0	70	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
28	1	1	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	0	1	1	687.716575384	80.4315745831	7	64.7165753841	110	415	4	70	407	230	0	70	502.999424467	215.479955408	7	119.998848934	118.959910816	463.999801639	154.464903229	1	131.819915777	102.734551119	202	171	3	100	100	252.845194221	128.154135823	2	113.690388441	122.308271646	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
27	0	1	1	542	108	7	70	183	368	5	70	368	242	6	70	480.651440346	218.534625543	1	205.743356785	296.930748914	485.009134797	218.36542294	6	140.018269595	207.26915412	306.477392811	211.765776649	7	38.9547856227	36.4684467018	165.205383301	171.541351318	2	66.4107666016	68.9172973633	4.34580182545	48.361472363	1	117.282637177	49.7031850016	6	239.936780906	61.5861278027	5	524	181	50	100	7	269	213.465820312	50	43.068359375	5	583	308.491112507	50	84.9822250145	4	117	146.795124054	50	38.4097518921	1	419	94	50	100	6	176	313.195922852	50	45.6081542969	0	409	319	50	100	3	348.143648513	58.8668968295	0.952730999131	-0.443642704015	-0.578497032663	-0.827641473219	-0.0484339253342	0.340907192633	-0.723111448467	0.746249282935	0.551080403189	-10	-10	-10	-10	-10
